Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","75","Gambie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2856","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2860","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","77.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","79.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","554","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","562","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","31.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","73","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","33.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3071","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3114","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","62.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","61.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","129","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","124","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","15.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","14.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3366","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3396","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","109.73","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","107.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","848","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","843","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","63.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","84","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","62.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2477","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2479","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","70.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","72.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","591","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","595","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","41.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","42.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2506","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2556","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","68.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","69.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","284","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","285","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","21.78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","21.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2806","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2849","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","57.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","57.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","132","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","141","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","11.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","11.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2236","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2230","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","43.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","43.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","166","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","146","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","9.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","8.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2900","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2940","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","85.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","87.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","484","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","537","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","35.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","37.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2104","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2159","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","48.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","47.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","168","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","169","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","11.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2683","Fc","Donnée calculée"
